place_id,place_name,place_types,place_address,place_average_ratings,place_ratings_count,place_reviews_count,place_location,place_website,place_phone_number,place_price_level,place_primary_type,has_delivery,has_dine_in,is_reservable,serves_breakfast,serves_lunch,serves_dinner,serves_beer,serves_wine,places_opening_hours
ChIJK8UUR67afkcRj1Qm5X3knTo,"Chiosco alla Baracca ""Da Andrea""","['bar', 'point_of_interest', 'establishment']","Via dell'Ippodromo, 3/C, 35129 Padova PD, Italy",4.4,126,,,,,PRICE_LEVEL_INEXPENSIVE,bar,False,True,,,,,True,True,"['Monday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: Closed']"
ChIJU6EOI6PbfkcRwIMN0vUMDSA,Taverna del Porto - Pub Birreria Indipendente,"['hamburger_restaurant', 'american_restaurant', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Armistizio, 9, 35142 Padova PD, Italy",4.4,944,,,http://www.tavernadelporto.it/,+39 049 692444,PRICE_LEVEL_MODERATE,bar,False,True,True,,False,True,True,True,"['Monday: Closed', 'Tuesday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: Closed']"
ChIJhcQ-1UvafkcREQWtMI2uyIM,St.John'S Pub,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Cristoforo Moro, 2, 35141 Padova PD, Italy",4.1,1127,,,https://m.facebook.com/stjohnspub.ristorante.karaoke.musica.birreria/?locale2=it_IT,+39 049 871 0238,PRICE_LEVEL_MODERATE,bar,False,True,True,,,,True,True,"['Monday: 6:00\u202fPM\u2009–\u20094:00\u202fAM', 'Tuesday: Closed', 'Wednesday: 6:00\u202fPM\u2009–\u20094:00\u202fAM', 'Thursday: 6:00\u202fPM\u2009–\u20094:00\u202fAM', 'Friday: 6:00\u202fPM\u2009–\u20094:00\u202fAM', 'Saturday: 6:00\u202fPM\u2009–\u20094:00\u202fAM', 'Sunday: 6:00\u202fPM\u2009–\u20094:00\u202fAM']"
ChIJVRdlLHfbfkcR0Itrg7bUo4k,Il Carro,"['italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Bosco Wollemborg, 19, 35100 Padova PD, Italy",4.2,962,,,http://www.ristoilcarro.com/,+39 049 880 8993,PRICE_LEVEL_MODERATE,italian_restaurant,False,True,True,False,True,True,True,True,"['Monday: 12:00\u2009–\u20093:00\u202fPM', 'Tuesday: 12:00\u2009–\u20093:00\u202fPM, 6:00\u2009–\u200911:00\u202fPM', 'Wednesday: 12:00\u2009–\u20093:00\u202fPM, 6:00\u2009–\u200911:00\u202fPM', 'Thursday: 12:00\u2009–\u20093:00\u202fPM, 6:00\u2009–\u200911:00\u202fPM', 'Friday: 12:00\u2009–\u20093:00\u202fPM, 6:00\u2009–\u200911:00\u202fPM', 'Saturday: 12:00\u2009–\u20093:00\u202fPM, 6:00\u2009–\u200911:00\u202fPM', 'Sunday: 12:00\u2009–\u20093:00\u202fPM']"
ChIJ-0Py_KTafkcRQCpz5LK1eMc,Le Staffe,"['restaurant', 'bar', 'night_club', 'food', 'point_of_interest', 'establishment']","Via dell'Ippodromo, 4, 35129 Padova PD, Italy",4.1,2137,,,http://www.lestaffe.it/,+39 366 296 9424,PRICE_LEVEL_MODERATE,restaurant,False,True,True,False,,True,True,True,"['Monday: Closed', 'Tuesday: 6:00\u202fPM\u2009–\u20092:00\u202fAM', 'Wednesday: 6:00\u202fPM\u2009–\u20092:00\u202fAM', 'Thursday: 6:00\u202fPM\u2009–\u20092:00\u202fAM', 'Friday: 6:00\u202fPM\u2009–\u20092:00\u202fAM', 'Saturday: 6:00\u202fPM\u2009–\u20092:00\u202fAM', 'Sunday: 6:00\u202fPM\u2009–\u20092:00\u202fAM']"
ChIJ0Zi7bEjbfkcROIjB5e4oNOw,Pastry Cafeteria Trolese,"['coffee_shop', 'cafe', 'bakery', 'wholesaler', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Piovese, 152, 35127 Padova PD, Italy",4.2,394,,,,+39 049 750481,PRICE_LEVEL_MODERATE,restaurant,False,True,,True,False,False,,,"['Monday: 5:00\u202fAM\u2009–\u20091:00\u202fPM', 'Tuesday: 5:00\u202fAM\u2009–\u20091:00\u202fPM', 'Wednesday: 5:00\u202fAM\u2009–\u20091:00\u202fPM', 'Thursday: 5:00\u202fAM\u2009–\u20091:00\u202fPM', 'Friday: 5:00\u202fAM\u2009–\u20091:00\u202fPM', 'Saturday: 5:00\u202fAM\u2009–\u20091:30\u202fPM', 'Sunday: 5:00\u202fAM\u2009–\u20091:30\u202fPM']"
ChIJ63xcJwXbfkcRRScmWdsL8SI,Bar Crescini,"['bar', 'point_of_interest', 'establishment']","Via Jacopo Crescini, 35126 Padova PD, Italy",4.5,85,,,https://www.facebook.com/profile.php?id=100095583910316,+39 351 525 5191,PRICE_LEVEL_INEXPENSIVE,bar,False,True,,,,,True,True,"['Monday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20091:00\u202fPM', 'Sunday: Closed']"
ChIJIXeK4AXbfkcRMC3GdrL_1bs,Circolo RIST. Giusti,"['restaurant', 'food', 'point_of_interest', 'establishment']","Via Armistizio, 277, 35142 Padova PD, Italy",4.7,51,,,,+39 347 069 4228,,restaurant,False,True,True,,True,True,True,True,"['Monday: 12:00\u2009–\u20093:00\u202fPM', 'Tuesday: 12:00\u2009–\u20093:00\u202fPM', 'Wednesday: 12:00\u2009–\u20093:00\u202fPM', 'Thursday: 12:00\u2009–\u20093:00\u202fPM', 'Friday: 12:00\u2009–\u20093:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
ChIJ5SGhVijafkcR6RjVp6t5Zyw,PIZZA ROCK,"['pizza_restaurant', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Cave, 38, 35136 Padova PD, Italy",4.4,200,,,http://pizzarock.org/,+39 049 871 0217,PRICE_LEVEL_INEXPENSIVE,meal_delivery,True,False,,,,,,,"['Monday: Closed', 'Tuesday: 6:00\u2009–\u200910:00\u202fPM', 'Wednesday: 6:00\u2009–\u200910:00\u202fPM', 'Thursday: 6:00\u2009–\u200910:00\u202fPM', 'Friday: 6:00\u2009–\u200910:00\u202fPM', 'Saturday: 6:00\u2009–\u200910:00\u202fPM', 'Sunday: 6:00\u2009–\u200910:00\u202fPM']"
ChIJmXaL7inbfkcRZ5eQUuADJR0,Papogio',"['fast_food_restaurant', 'italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via del Progresso, 28, 35127 Padova PD, Italy",4,421,,,https://www.facebook.com/papogioselfservice/,+39 049 870 4323,PRICE_LEVEL_INEXPENSIVE,restaurant,False,True,True,,True,True,True,True,"['Monday: 11:30\u202fAM\u2009–\u20093:00\u202fPM', 'Tuesday: 11:30\u202fAM\u2009–\u20093:00\u202fPM', 'Wednesday: 11:30\u202fAM\u2009–\u20093:00\u202fPM', 'Thursday: 11:30\u202fAM\u2009–\u20093:00\u202fPM', 'Friday: 11:30\u202fAM\u2009–\u20093:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
ChIJmShy2QTbfkcRoPeMDtwZ6pE,iDon Padova,"['pizza_restaurant', 'italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Jacopo Crescini, 99, 35126 Padova PD, Italy",4.1,2381,,,http://www.idongroup.it/,+39 049 754895,PRICE_LEVEL_MODERATE,pizza_restaurant,True,True,True,False,True,True,True,True,"['Monday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200911:30\u202fPM', 'Tuesday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200911:30\u202fPM', 'Wednesday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200911:30\u202fPM', 'Thursday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200911:30\u202fPM', 'Friday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200911:30\u202fPM', 'Saturday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200911:30\u202fPM', 'Sunday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200911:30\u202fPM']"
ChIJ7xdt31XafkcRzKEm8X7M6l8,Nerodiseppia Bistro' d'Autore,"['restaurant', 'seafood_restaurant', 'italian_restaurant', 'food', 'point_of_interest', 'establishment']","Via S. Francesco, 161, 35121 Padova PD, Italy",4.5,485,,,https://www.nerodiseppiapadova.it/,+39 049 836 4049,PRICE_LEVEL_MODERATE,restaurant,False,True,True,True,True,True,True,True,"['Monday: Closed', 'Tuesday: 10:00\u202fAM\u2009–\u20097:30\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20097:30\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20097:30\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u200911:30\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20094:00\u202fPM', 'Sunday: Closed']"
ChIJ5wIQ_0PFfkcRIYCwkH-ULPw,Pepe Nero Ristorante e Locanda,"['seafood_restaurant', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Guglielmo Marconi, 26, 35027 Noventa Padovana PD, Italy",4.5,890,,,http://www.pepeneropadova.it/,+39 049 893 5572,PRICE_LEVEL_MODERATE,seafood_restaurant,False,True,True,False,True,True,True,True,"['Monday: 12:00\u2009–\u20093:30\u202fPM, 7:45\u202fPM\u2009–\u200912:00\u202fAM', 'Tuesday: 12:00\u2009–\u20093:30\u202fPM, 7:45\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: 12:00\u2009–\u20093:30\u202fPM, 7:45\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 12:00\u2009–\u20093:30\u202fPM, 7:45\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 12:00\u2009–\u20093:30\u202fPM, 7:45\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 7:45\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: Closed']"
ChIJ4xzxILbFfkcRW4dVS7SNQS4,Bistrot Venti20,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']","Via Lisbona, 7, 35127 Padova PD, Italy",4.4,219,,,https://www.bistrotventi20.it/,+39 049 799 8800,PRICE_LEVEL_MODERATE,restaurant,False,True,True,True,True,True,True,True,"['Monday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200911:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
ChIJA7UiDGbafkcR3Z18KpISJ8A,Bar Tabaccheria Vittoria,"['bar', 'point_of_interest', 'establishment']","Via T. Aspetti, 66, 35132 Padova PD, Italy",4.5,137,,,,+39 049 619184,PRICE_LEVEL_INEXPENSIVE,bar,False,True,False,,,,True,True,"['Monday: 6:30\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 6:30\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 6:30\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 6:30\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 6:30\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 6:30\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 7:30\u202fAM\u2009–\u20091:30\u202fPM']"
ChIJtSDfulHafkcRXqCEUnZKrN0,Bar Ristorante Pizzeria Otivm Lunch Cafe',"['bar', 'hamburger_restaurant', 'vegan_restaurant', 'vegetarian_restaurant', 'sandwich_shop', 'fast_food_restaurant', 'american_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Roma, 69, 35122 Padova PD, Italy",4.4,3180,,,http://www.otivm.it/,+39 049 658328,PRICE_LEVEL_MODERATE,bar,False,True,True,,,,True,True,"['Monday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Tuesday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Wednesday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Thursday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Friday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Saturday: 9:00\u202fAM\u2009–\u20092:00\u202fAM', 'Sunday: 9:00\u202fAM\u2009–\u20092:00\u202fAM']"
ChIJGT3onmjafkcRVB-53dEILI4,Osteria Di Fuori Porta,"['restaurant', 'food', 'point_of_interest', 'establishment']","Via T. Aspetti, 7/A, 35132 Padova PD, Italy",4.5,619,,,http://www.osteriadifuoriporta.it/,+39 049 616899,PRICE_LEVEL_MODERATE,restaurant,False,True,True,,True,True,True,True,"['Monday: 12:30\u2009–\u20093:00\u202fPM', 'Tuesday: 12:30\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:30\u202fPM', 'Wednesday: 12:30\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:30\u202fPM', 'Thursday: 12:30\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:30\u202fPM', 'Friday: 12:30\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:30\u202fPM', 'Saturday: 12:30\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:30\u202fPM', 'Sunday: 12:30\u2009–\u20093:00\u202fPM']"
ChIJvzoPzurbfkcRI3HZ3TwunzM,Ca' Pelletti Inn of Romagna,"['italian_restaurant', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Andrea Mantegna, 2, 35121 Padova PD, Italy",4.1,1927,,,https://www.capellettilocandadiromagna.it/,+39 049 830 2615,PRICE_LEVEL_MODERATE,italian_restaurant,True,True,True,True,True,True,True,True,"['Monday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u200911:00\u202fPM']"
ChIJ3wFDiVzEfkcRxTwjBYtxFKw,Pizzeria Antica Osteria Dazzo,"['pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Roma, 12, 35020 Saonara PD, Italy",4.1,332,,,,+39 049 879 0475,PRICE_LEVEL_MODERATE,restaurant,False,True,True,False,True,True,True,True,"['Monday: Closed', 'Tuesday: 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 7:00\u202fPM\u2009–\u200912:00\u202fAM']"
ChIJSzIFeerafkcROxLbcD3dWZo,Wok Sushi,"['chinese_restaurant', 'sushi_restaurant', 'japanese_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via della Croce Rossa, 66, 35129 Padova PD, Italy",3.8,2629,,,https://woksushipadova.com/,+39 049 738 8084,PRICE_LEVEL_INEXPENSIVE,chinese_restaurant,True,True,True,False,True,True,True,True,"['Monday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200911:00\u202fPM', 'Tuesday: 12:00\u2009–\u20093:00\u202fPM, 7:15\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: 12:00\u2009–\u20093:00\u202fPM, 7:15\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 12:00\u2009–\u20093:00\u202fPM, 7:15\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 12:00\u2009–\u20093:00\u202fPM, 7:15\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 12:00\u2009–\u20093:00\u202fPM, 7:15\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 12:00\u2009–\u20093:00\u202fPM, 7:15\u202fPM\u2009–\u200912:00\u202fAM']"
ChIJC2qGv_zafkcRWX3nHCq_d2c,Birrolandia,"['bar', 'point_of_interest', 'establishment']","Via Nazareth, 11, 30128 Padova PD, Italy",4.6,1480,,,http://www.birrolandia.it/,+39 049 295 2780,PRICE_LEVEL_MODERATE,bar,,True,True,,,,True,True,"['Monday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u202fPM\u2009–\u20091:00\u202fAM', 'Tuesday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u202fPM\u2009–\u20091:00\u202fAM', 'Wednesday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u202fPM\u2009–\u20091:00\u202fAM', 'Thursday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u202fPM\u2009–\u20091:00\u202fAM', 'Friday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u202fPM\u2009–\u20092:00\u202fAM', 'Saturday: 7:00\u202fPM\u2009–\u20092:00\u202fAM', 'Sunday: Closed']"
ChIJrftZl_3bfkcRO2mCedkSBcY,Osteria all'Ombra del Pino,"['italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']","Viale Felice Cavallotti, 50, 35124 Padova PD, Italy",4.5,478,,,http://www.ombradelpino.com/,+39 340 679 9261,PRICE_LEVEL_MODERATE,italian_restaurant,False,True,True,False,True,True,True,True,"['Monday: 7:30\u2009–\u200910:30\u202fPM', 'Tuesday: Closed', 'Wednesday: 7:30\u2009–\u200910:30\u202fPM', 'Thursday: 7:30\u2009–\u200910:30\u202fPM', 'Friday: 7:30\u2009–\u200910:30\u202fPM', 'Saturday: 7:30\u2009–\u200910:30\u202fPM', 'Sunday: 12:30\u2009–\u20092:00\u202fPM']"
ChIJWU9K4gfbfkcRODHgmxh_A8w,Pizzeria alla Palma,"['restaurant', 'pizza_restaurant', 'food', 'point_of_interest', 'establishment']","Via Fabrici Girolamo d'Acquapendente, 57, 35126 Padova PD, Italy",4.4,1103,,,https://www.pizzeriaallapalma.it/,+39 049 687895,PRICE_LEVEL_MODERATE,restaurant,True,True,True,False,False,True,True,True,"['Monday: 6:30\u202fPM\u2009–\u200912:00\u202fAM', 'Tuesday: Closed', 'Wednesday: 6:30\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 6:30\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 6:30\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 6:30\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 6:30\u202fPM\u2009–\u200912:00\u202fAM']"
ChIJi_VmaEjFfkcRwdTmCkOgMSg,Fuori Di Zucca,"['pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Roma, 42, 35027 Noventana PD, Italy",4.2,1430,,,https://fuoridizucca-pizzarestaurant.business.site/?m=true,+39 049 626471,PRICE_LEVEL_MODERATE,pizza_restaurant,,True,True,False,,True,True,True,"['Monday: Closed', 'Tuesday: 7:00\u2009–\u200911:30\u202fPM', 'Wednesday: 7:00\u2009–\u200911:30\u202fPM', 'Thursday: 7:00\u2009–\u200911:30\u202fPM', 'Friday: 7:00\u2009–\u200911:30\u202fPM', 'Saturday: 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 7:00\u2009–\u200911:30\u202fPM']"
ChIJh2G3j1bafkcRM1xE2KcZBJ0,Pago Pago,"['pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Galileo Galilei, 59, 35121 Padova PD, Italy",4.3,1991,,,http://www.pizzeriapagopago.com/,+39 049 665558,PRICE_LEVEL_MODERATE,pizza_restaurant,False,True,True,False,True,True,True,True,"['Monday: 12:00\u2009–\u20092:00\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Tuesday: Closed', 'Wednesday: 12:00\u2009–\u20092:00\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 12:00\u2009–\u20092:00\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 12:00\u2009–\u20092:00\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 12:00\u2009–\u20092:00\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 12:00\u2009–\u20092:00\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM']"
ChIJWz0yFrTbfkcRpIyyjdie3Nc,Bar - Firenze,"['bar', 'point_of_interest', 'establishment']","Via Savona, 35142 Padova PD, Italy",4.2,320,,,,+39 329 155 5744,PRICE_LEVEL_MODERATE,bar,False,True,True,,,,True,True,"['Monday: Closed', 'Tuesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u200910:00\u202fPM']"
ChIJx7nccmTbfkcRdwKQTu3oUSM,La Piadineria,"['fast_food_restaurant', 'vegetarian_restaurant', 'meal_takeaway', 'italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Giovanni Verga, 1, 35020 Albignasego PD, Italy",3.7,67,,,https://www.lapiadineria.com/,+39 049 541 3528,PRICE_LEVEL_INEXPENSIVE,fast_food_restaurant,True,True,,,True,True,True,,"['Monday: 11:00\u202fAM\u2009–\u20098:30\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20098:30\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20098:30\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20098:30\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20098:30\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20098:30\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20098:30\u202fPM']"
ChIJbQSr-ILQfkcRF9R5kRY6MtU,Gasoline Padova,"['pizza_restaurant', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Fornace Morandi, 25, 35134 Padova PD, Italy",4.3,1869,,,https://www.facebook.com/gasoline.padova/,+39 049 864 8184,PRICE_LEVEL_INEXPENSIVE,bar,False,True,True,,,,True,True,"['Monday: Closed', 'Tuesday: 6:00\u202fPM\u2009–\u20092:00\u202fAM', 'Wednesday: 6:00\u202fPM\u2009–\u20092:00\u202fAM', 'Thursday: 6:00\u202fPM\u2009–\u20092:00\u202fAM', 'Friday: 6:00\u202fPM\u2009–\u20092:00\u202fAM', 'Saturday: 6:00\u202fPM\u2009–\u20092:00\u202fAM', 'Sunday: 6:00\u202fPM\u2009–\u20092:00\u202fAM']"
ChIJoaNBaqnafkcROJmuK9gzWwU,Trattoria Pegaso,"['restaurant', 'italian_restaurant', 'food', 'point_of_interest', 'establishment']","Via Giacomo Chilesotti, 35129 Padova PD, Italy",4.1,126,,,,+39 351 555 1505,PRICE_LEVEL_INEXPENSIVE,restaurant,False,True,True,,True,,True,True,"['Monday: 8:00\u202fAM\u2009–\u20092:30\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20092:30\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20092:30\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20092:30\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20092:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
ChIJez3mtJLbfkcRkFmBI3AbBgo,KFC,"['restaurant', 'fast_food_restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']","Piazzale della Stazione, 4, 35131 Padova PD, Italy",3.8,1801,,,http://www.kfc.it/,+39 049 099 0285,PRICE_LEVEL_INEXPENSIVE,restaurant,True,True,False,True,True,True,False,False,"['Monday: 12:00\u2009–\u20099:00\u202fPM', 'Tuesday: 12:00\u2009–\u20099:00\u202fPM', 'Wednesday: 12:00\u2009–\u20099:00\u202fPM', 'Thursday: 12:00\u2009–\u20099:00\u202fPM', 'Friday: 12:00\u2009–\u20099:00\u202fPM', 'Saturday: 12:00\u2009–\u20099:00\u202fPM', 'Sunday: 12:00\u2009–\u20099:00\u202fPM']"
ChIJBRahujjbfkcRZrAk6EI6JMo,Rangi Bar,"['pizza_restaurant', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via Piovese, 211, 35127 Padova PD, Italy",4.2,148,,,,+39 049 750856,PRICE_LEVEL_INEXPENSIVE,pizza_restaurant,True,True,True,True,True,True,True,True,"['Monday: 7:00\u202fAM\u2009–\u20092:00\u202fAM', 'Tuesday: 7:00\u202fAM\u2009–\u20092:00\u202fAM', 'Wednesday: 7:00\u202fAM\u2009–\u20092:00\u202fAM', 'Thursday: 7:00\u202fAM\u2009–\u20092:00\u202fAM', 'Friday: 7:00\u202fAM\u2009–\u20092:00\u202fAM', 'Saturday: 7:00\u202fAM\u2009–\u20092:00\u202fAM', 'Sunday: 7:00\u202fAM\u2009–\u20092:00\u202fAM']"
ChIJi5YoexXbfkcRLGFiRyCWceo,Pizzalonga Away Ponte San Nicolò,"['pizza_restaurant', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","Via G. Marconi, 149, 35020 Ponte San Nicolò PD, Italy",4,132,,,http://www.pizzalongaway.it/,+39 049 099 1284,PRICE_LEVEL_MODERATE,meal_takeaway,True,,True,False,,,,,"['Monday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Tuesday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Wednesday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Thursday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Friday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Saturday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Sunday: 12:00\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM']"
