place_id,review,review_rating,review_publish_time,review_publish_time_str
ChIJk9yuq0zbfkcRpQQKZ4glq1A,"Free sandwiches, excellent cleanliness, very kind staff... Otimooooooooo 🔥⚡",5,2018-12-21T15:08:20Z,5 years ago
ChIJk9yuq0zbfkcRpQQKZ4glq1A,Also excellent with snacks,5,2022-04-09T14:24:27Z,2 years ago
ChIJMeOcdHzZfkcRTvVPkbKVRiY,"Good experience overall. The staff is kind and professional, owner is keen to welcome customers and advise them on their choice. Some partially reinvented recipes were not appreciated, while the more traditional recipes (aji de gallina, ceviche, papas huancaina) met expectations. Quality/price ratio is a bit expensive, considering both that certain raw materials are expensive but also that some recipes are based on ""simple"" ingredients.
Restaurant is well-kept, not so easy find a parking spot.",3,2023-10-24T18:30:39Z,7 months ago
ChIJMeOcdHzZfkcRTvVPkbKVRiY,"Very nice Peruvian restaurant. The place is really typical and the staff is professional and friendly.
The food is great with a lot of vegan and vegetarian options.
Recommended",5,2023-11-05T21:04:23Z,6 months ago
ChIJMeOcdHzZfkcRTvVPkbKVRiY,Fantastic food! Every sauce was a delightful blend of bright and lively flavors. The dishes were plated in a manner you would see in a gourmet restaurant. The owner is so friendly and walks from table to table talking with guests,5,2022-08-27T12:15:06Z,a year ago
ChIJMeOcdHzZfkcRTvVPkbKVRiY,"Lucky enough to have found this gem! Even better is that it is just around the corner from home. Staff are extremely helpful and friendly, they definitely add to the experience.  Food is out of this world and the colours make not only a feast for the tummy but also your eyes! Fantastic I love it",5,2023-06-01T10:27:14Z,a year ago
ChIJMeOcdHzZfkcRTvVPkbKVRiY,Best Peruvian food I have eaten outside Peru. Fantastic food and world class service from all of the team. I ate papa rellena con carne and off course lomo saltado. We drove 2 000 km from Sweden to eat here.,5,2022-11-20T19:24:36Z,a year ago
ChIJGz0bWm7afkcRuXfLmdh88-U,"It's one of the best Paninos that I have tasted in Padova!
It's really rich and tasty.
I saw a pizza in the making, and it looked really delicious.
Even the people working there are lovely.",5,2023-05-25T10:45:06Z,a year ago
ChIJGz0bWm7afkcRuXfLmdh88-U,"Had the best time ever in padova
Amazing drinks, cheap and so tasty and great pizza and service. Grazie mile",5,2024-03-22T20:32:37Z,2 months ago
ChIJGz0bWm7afkcRuXfLmdh88-U,"Really enjoyed sitting with the locals for dinner. Huge range of pizzas. Mine was good. It and two drinks, 12 euros. Seems reasonable to me. Good option if staying at hotel junior and don't want a long walk",5,2023-09-20T14:15:21Z,8 months ago
ChIJGz0bWm7afkcRuXfLmdh88-U,"We love this place, and the service is lovely!",5,2024-03-23T20:35:09Z,2 months ago
ChIJGz0bWm7afkcRuXfLmdh88-U,"We were here for two times. The first one we were in the terrace having dinner. The pizzas are extra large, tasty and good priced, but they have run out of many ingredients and we couldn't ask what we wanted.
The second time, we wanted to taste what we couldn't the first time, and we called and asked for some pizzas to bring home. First of all, they told us the pizzas will be in our house in one hour and a half. THAT IS SO MUCH TIME!! After two hours waiting, they called us saying the pizzas were on their way and we could wait for them downstairs. 15 minutes waiting downstairs, nobody came. We called several times, nobody answeres. Finally, we couldn't have dinner, no one came and nobody warned us about this. Horrible!!

Answering to you, I can not accept you insult my intelligence. We were waiting and calling you for more than two hours and you wouldn't be able to warned us that we werent going to have dinner. If it's true that you were on the way, you will have found us, as we were calling all the time to help you to find us. It is very rude to insult me, it's not about intelligence, you should not insult your clients.",1,2019-12-15T10:55:04Z,4 years ago
ChIJMRZsRVbafkcRPflHOx-rBJs,The owner speaks fluent english and is a very friendly person who was more than glad to help us with ordering. Food tasted good and seafood was fresh.,5,2023-10-18T12:45:22Z,7 months ago
ChIJMRZsRVbafkcRPflHOx-rBJs,"I have been walking but this place for two years. Finally decided to go it with my family. We were amazed the service, atmosphere of the place. Its cozy. We could comfortably have a conversation with our family. The food (pasta) was absolutely fantastic. I would recommend the octopus (5/5). On top of it all the staff is comfortable speaking Veneto, Italian, English, and German. We have made it a point to come back for lunch on our next trip to Padova. Thank you for the fantastic food.",5,2023-12-24T18:29:06Z,5 months ago
ChIJMRZsRVbafkcRPflHOx-rBJs,"Food is delicious.
The place is very well maintained. The staff is very friendly and always with a very assertive recommendations.

It is a must at Padova!!!
Highly recommend, especially the grilled octopus and the goulash.",5,2024-03-05T04:30:37Z,2 months ago
ChIJMRZsRVbafkcRPflHOx-rBJs,Very nice atmosphere and food! It way cheaper than any restaurant in Padova. Owner is an amazing person as well. I would recommend it to everyone,5,2024-03-29T10:46:22Z,2 months ago
ChIJMRZsRVbafkcRPflHOx-rBJs,"I can not make a review of food because we only had a drinks there which were awful, Campari spritz and Aperol spritz without bubbles. I do not know if they did not have sparkling water or prosecco.",3,2024-03-14T19:08:24Z,2 months ago
ChIJvQxQhUvbfkcRw8Ory80F3jk,not cine again,1,2023-04-23T11:30:33Z,a year ago
ChIJvQxQhUvbfkcRw8Ory80F3jk,"Really small environment (12 seats), cozy, welcoming but elegant. Both the food and the presentation were very nice. Certainly nothing to do with the usual ""all you can eat"": here you really feel the freshness and care of the product.
We tried a few dishes but they filled us up abundantly.
The only discordant note, hence the 4 stars: as the environment was very small, every time new customers entered, the biting cold of the evening also entered. So we got quite a bit cold while we ate.
I would recommend a rotating heater to warm up the room at least a little in the presence of customers who are quite sensitive to the cold like us.
Otherwise highly recommended, if you want to eat high quality sushi. Obviously price follows quality, so you pay a lot more.",4,2020-01-10T15:32:27Z,4 years ago
ChIJvQxQhUvbfkcRw8Ory80F3jk,"Really small place with only 4/6 tables, but very nice. Fresh raw, accurate dishes, the special uramaki were very good. Even sweet they were above my expectations. A little advice: change the brand of water.",5,2020-01-03T12:58:27Z,4 years ago
ChIJvQxQhUvbfkcRw8Ory80F3jk,"We ate very well!
Nice and intimate restaurant, with only about ten seats indoors.
The guys are helpful and kind and the service is quick. But above all the sushi is good, well served and of quality, and the menu also has some rather sophisticated proposals.
Warning: nothing all you can eat!",4,2022-01-28T15:57:07Z,2 years ago
ChIJvQxQhUvbfkcRw8Ory80F3jk,"Highly recommended!
Really good sushi, with particular attention to presentation details. Abundant fish in every piece.
Friendly staff and quick in preparation and service.

Only flaw, very cold place.",4,2021-12-06T08:10:12Z,2 years ago
ChIJcb7aZzbFfkcR5ZcyvzQoISI,Good food. Extremely slow service and did not get everything ordered or correct while others came in after our table was served . Over 2 hrs for a lunch with this is unbelievable way to treat customer,1,2022-08-13T12:15:23Z,a year ago
ChIJcb7aZzbFfkcR5ZcyvzQoISI,"Great service, very fast! I ate all you can eat, very adequate price (17€). Food was fantastic, you could taste it was fresh. Highly recommended!",5,2020-11-18T14:49:00Z,3 years ago
ChIJcb7aZzbFfkcR5ZcyvzQoISI,I can't understand how people visit this place.,1,2024-03-29T01:43:51Z,2 months ago
ChIJcb7aZzbFfkcR5ZcyvzQoISI,"The best sushi Restaurant I have ever been, all of them are very kind.  I suggest you going there in the middle of the week, because at the weekend they’re busier and less available than normal.",5,2021-01-28T17:02:28Z,3 years ago
ChIJcb7aZzbFfkcR5ZcyvzQoISI,"We waited 1,5h for our orders. Tasty, but very very slow.",3,2022-09-03T20:47:13Z,a year ago
ChIJ9R5vPhfbfkcR753rt9GVfc4,"Probably one of my favorite places in Padova!
Simply very delicious😋 everything I’ve tried so far I just completely loved.
Stuff speaks English, it is also a huge advantage.",5,2022-11-10T21:04:23Z,a year ago
ChIJ9R5vPhfbfkcR753rt9GVfc4,Very nice food and service!,5,2023-10-16T10:43:38Z,7 months ago
ChIJ9R5vPhfbfkcR753rt9GVfc4,Very good Service,4,2024-05-19T21:20:49Z,a week ago
ChIJ9R5vPhfbfkcR753rt9GVfc4,"Amazing Pizzeria! Everytime I go there, I am impressed by the pizza they bake! However, the service may take sometime. Also, if you go at rush time, it can be very noisy!",5,2023-02-11T22:25:20Z,a year ago
ChIJ9R5vPhfbfkcR753rt9GVfc4,"Our favourite pizza restaurant in Padova. The first bite packs a nice and subtle crunch, followed by the tasty sauce and ample toppings! Overall an excellent pizza with quality ingredients. Shout out to the very friendly service ad well!",5,2020-01-22T20:51:38Z,4 years ago
ChIJL_iJIzXafkcRH5joMPBBMD4,"It's amazing Food , Delicious  Nice area alot of places near by and easy access to metro from here.",5,2017-03-31T08:49:53Z,7 years ago
ChIJL_iJIzXafkcRH5joMPBBMD4,Quiet and nice place that sells conventional Italian breakfast and quick lunches.,3,2017-11-25T13:53:14Z,6 years ago
ChIJL_iJIzXafkcRH5joMPBBMD4,Excellent staff very friendly and nice.  Good food,5,2019-04-17T13:05:21Z,5 years ago
ChIJL_iJIzXafkcRH5joMPBBMD4,"Nice place. Airconditioned, garden, nice staff",4,2017-08-24T18:46:19Z,6 years ago
ChIJL_iJIzXafkcRH5joMPBBMD4,Gr8 coffee. Don't miss the mozzarella and pesto sandwich(!),5,2018-08-22T10:14:47Z,5 years ago
ChIJ5UwVngzafkcRXFsW47vMudc,Nom nom nom. Steak was out of this world (if you want sides ask but I enjoyed the steak on its own). Calzone got thumbs up from husband too. Good lager and wine choice. Haven't seen the bill yet but it will have been worth it,5,2020-02-18T19:30:11Z,4 years ago
ChIJ5UwVngzafkcRXFsW47vMudc,"Nice restaurant, and tesla charge outside",4,2020-01-21T12:42:35Z,4 years ago
ChIJ5UwVngzafkcRXFsW47vMudc,Best bang for your buck😉,4,2021-01-09T10:41:10Z,3 years ago
ChIJ5UwVngzafkcRXFsW47vMudc,Very good,4,2018-12-03T17:34:01Z,5 years ago
ChIJ5UwVngzafkcRXFsW47vMudc,Good.,5,2021-03-01T14:17:12Z,3 years ago
ChIJUzaHnbTEfkcRKlcJv-KuEp0,"Large space with lots of seating. Big menu with lots of options. Food was generally good, although the sauce was overwhelming the mussels (won't recommend it). Service was very good, friendly staff.",4,2023-08-09T08:11:34Z,9 months ago
ChIJUzaHnbTEfkcRKlcJv-KuEp0,"Average foods, unfortunately I could not say the foods are very delicious and well. Overcooked and unsavory pizzas, the bruschettas were also. Althoughthe waiters are very nice polite smiley face, I could not say the same things for the foods.",3,2023-12-04T05:33:49Z,6 months ago
ChIJUzaHnbTEfkcRKlcJv-KuEp0,"Very tasty pizza, super nice and helpful service. next time I'm in the area I'll definitely visit again",5,2023-07-31T04:41:09Z,10 months ago
ChIJUzaHnbTEfkcRKlcJv-KuEp0,"The staff is friendly and very professional, the food is great and tasty. We enjoyed the atmosphere.",5,2024-04-03T18:58:08Z,a month ago
ChIJUzaHnbTEfkcRKlcJv-KuEp0,"Besides the excellent beer and the great service from the waiters, the rest was bland and souless. Feels like you're back in the states where all products are frozen and refrigerated and then heated up with an attempt to make them look appetizing. We ordered the triple cut steak option. We couldn't tell the difference of one cut from the other and salt and pepper didn't help give it any flavor. The polenta was sad. The veggies were the only highlight of the course. Price was high for below average food.",3,2023-10-30T08:55:35Z,7 months ago
ChIJXed_JpPafkcRwDoqovBSUjQ,"Stopped on the fly but kept longer than expected. The owners were very kind and nice even towards my dog ​​who, like me, really appreciated the sandwiches. I will definitely go back",4,2022-11-29T10:39:30Z,a year ago
ChIJXed_JpPafkcRwDoqovBSUjQ,"Place known to most who work or hang out in the area. Always excellent sandwiches, wide range of products to accompany Spritz and aperitifs, and for lunch the possibility of delicious hot dishes and rich salads.
When I pass through the area I tend to stop to refresh my memory... And my throat too!!️",5,2021-05-27T14:04:48Z,3 years ago
ChIJXed_JpPafkcRwDoqovBSUjQ,Super recommended! EXCEPTIONAL sandwiches and cold cuts! TRY THE FLAKE SANDWICH! The owners are of unique Venetian kindness!!!!,5,2023-06-10T07:53:58Z,11 months ago
ChIJXed_JpPafkcRwDoqovBSUjQ,"The 5 stars are all for the owner. I've never been there, I live in Germany, but I saw the owner, unfortunately, in hospital, being interviewed by hyenas. The emotion, strength and will to live that you conveyed to me, and certainly not only to me but to all those who were lucky enough to see the interview, made me understand how much we have to learn and listen to that life is 'he lived with strength and courage like you. I'm sorry I don't know you in person, but you are an example for everyone, especially for young people. You are extraordinary. I wish you all the best for a speedy recovery. Thank you",5,2020-11-24T20:44:33Z,3 years ago
ChIJXed_JpPafkcRwDoqovBSUjQ,"My Veneto bar par excellence. Small place but with a large selection of both food products, wines and more. I underline Veneto because the historic clientele immerses you in an atmosphere of other times, made up of stories, dialects and authenticity. The managers are very attentive and the service is courteous and fast, they make you feel pampered and never leave you with an empty glass. Advised.",5,2019-07-14T07:34:33Z,4 years ago
ChIJO6ANgPzEfkcRnUR5UtTbipg,Bar TOP,5,2024-05-05T10:00:06Z,3 weeks ago
