place_id,name,text.text,rating,publishTime,relativePublishTimeDescription
ChIJd8Y3JVvafkcRlOT13RNuSaQ,places/ChIJd8Y3JVvafkcRlOT13RNuSaQ/reviews/ChZDSUhNMG9nS0VJQ0FnSURqNllmakt3EAE,"Though the room was a little smaller than we were used to,  it is a very nice place to stay.  Nice breakfast",5,2024-05-04T23:05:32Z,2 weeks ago
ChIJd8Y3JVvafkcRlOT13RNuSaQ,places/ChIJd8Y3JVvafkcRlOT13RNuSaQ/reviews/ChZDSUhNMG9nS0VJQ0FnSUNaZ2FpVEh3EAE,"This hotel is situated in the downtown prime location of the city center of Padua. It's very convenient for shopping and dining. The rooms are slightly renovated. I stayed in a twin bed room, and the bed is 2.5"", a bit too small. The mattress is firm and comfortable. If the hotel  management can work on their bathroom, the stay will be a lot pleasant. The water temperature is not stayable, sometimes it is good, but sometimes either it's too hot, like boiling water, or it's too cold. Besides, I will suggest you bring your own shampoo and shower gel, as the hotel only provides small bags of 2in1 shower gel. If you want extra bags of shampoo and shower gel.
The night shift male receptionist is so impolite and unwillingly hand out one extra bag per person.
The buffet breakfast is standard European breakfast, it's not bad and if you've a sweet teeth, I strongly recommend you to try their tiramisu, it's good.",3,2023-09-11T19:40:07Z,8 months ago
ChIJd8Y3JVvafkcRlOT13RNuSaQ,places/ChIJd8Y3JVvafkcRlOT13RNuSaQ/reviews/ChdDSUhNMG9nS0VJQ0FnSURodWUzbmdBRRAB,"This was a great location for where I needed to go. The rooms are comfortable, but the shower door would not open out the way it should have. Breakfast was not great. To many cakes and breads. Not enough vegetables and proteins are available. Plenty of fruit. For a 4-star hotel, I expected the variety to meet all nationalities.",4,2023-03-23T08:46:31Z,a year ago
ChIJd8Y3JVvafkcRlOT13RNuSaQ,places/ChIJd8Y3JVvafkcRlOT13RNuSaQ/reviews/ChZDSUhNMG9nS0VJQ0FnSUMtMjZ1blhREAE,"Worst experience in Italy, compared with any other hotel in the same price range.
2 nights stay in a deluxe room.
Service: some staff employees were really unprofessional. Not giving any information to the guests, the vibe was not nice.
Breakfast: really poor, mostly simple cookies. Bad quality ingredients compared with other hotels buffet breakfasts. They were also reducing (almost closing) the service 40 minutes before the closing time.
Rooms: they seemed to be good, but maybe 5 years ago. Now they look a bit deteriorated by time. Quite a lot mold in the shower.
Location: pretty convenient, the best about this bad experience.",2,2022-11-14T14:49:47Z,a year ago
ChIJd8Y3JVvafkcRlOT13RNuSaQ,places/ChIJd8Y3JVvafkcRlOT13RNuSaQ/reviews/ChZDSUhNMG9nS0VJQ0FnSURSeF95SEdBEAE,"A nice modern central hotel with welcoming and helpful staff.  Situated between the rail station and the old town, and close to the archeological museum.  Excellent varied breakfast to start the day. Street parking. Accessible for those with mobility issues.",5,2023-05-05T06:36:08Z,a year ago
ChIJQR9o0zTafkcRA76TSnrQuiw,places/ChIJQR9o0zTafkcRA76TSnrQuiw/reviews/ChZDSUhNMG9nS0VJQ0FnSUNVZ29LV1JBEAE,"A-MAZING music, great staff but margherita was rather not the best. As for me, there was a too distinctive taste of tomato concentrate in the sauce. But nice and safe place to spend a night if You're waiting on a bus or something.",4,2019-07-21T13:32:12Z,4 years ago
ChIJQR9o0zTafkcRA76TSnrQuiw,places/ChIJQR9o0zTafkcRA76TSnrQuiw/reviews/ChZDSUhNMG9nS0VJQ0FnSUNady1fVklnEAE,"Bro, this is by far the best place I've ever been in Padova
They are friendly af and the food is just PERFECT",5,2023-09-16T23:56:35Z,8 months ago
ChIJQR9o0zTafkcRA76TSnrQuiw,places/ChIJQR9o0zTafkcRA76TSnrQuiw/reviews/ChdDSUhNMG9nS0VJQ0FnSUM2dGJybTd3RRAB,"The burgers are amazing, make sure you have a green pass if you plan to eat in.",5,2021-09-09T22:18:16Z,2 years ago
ChIJQR9o0zTafkcRA76TSnrQuiw,places/ChIJQR9o0zTafkcRA76TSnrQuiw/reviews/ChdDSUhNMG9nS0VJQ0FnSUNxbjViMi13RRAB,"If you are looking for a place to eat good pizza, search no more. This is the right place to be",4,2021-06-23T18:22:18Z,2 years ago
ChIJQR9o0zTafkcRA76TSnrQuiw,places/ChIJQR9o0zTafkcRA76TSnrQuiw/reviews/ChZDSUhNMG9nS0VJQ0FnSURKaXJ1RU5REAE,The worst pizza worldwide,1,2023-07-14T15:20:15Z,10 months ago
ChIJndkoTl3afkcRDto-rckMt7o,places/ChIJndkoTl3afkcRDto-rckMt7o/reviews/ChdDSUhNMG9nS0VJQ0FnSUMxbWFtNXpBRRAB,Good service available caffè and good lunch and dinner,1,2024-01-01T04:43:09Z,4 months ago
ChIJndkoTl3afkcRDto-rckMt7o,places/ChIJndkoTl3afkcRDto-rckMt7o/reviews/ChZDSUhNMG9nS0VJQ0FnSUNWejZiZmR3EAE,"Without any surprise, it’s the usual McDonald’s quality and taste. Yet, this one in particular doesn’t feel comfortable after dawn, the sense of insecurity doesn’t allow to enjoy the meal. It feels the opposite of cozy inside, dark, worse than other McDonald’s. I stayed the minimum time inside.",2,2023-12-09T22:10:47Z,5 months ago
ChIJndkoTl3afkcRDto-rckMt7o,places/ChIJndkoTl3afkcRDto-rckMt7o/reviews/ChdDSUhNMG9nS0VJQ0FnSUREakl1ZnZnRRAB,The service was terrible. They were rude and intolerant to foreigners,1,2024-04-06T11:14:10Z,a month ago
ChIJndkoTl3afkcRDto-rckMt7o,places/ChIJndkoTl3afkcRDto-rckMt7o/reviews/ChZDSUhNMG9nS0VJQ0FnSUNwanNmU0VREAE,"I went there tonight after a couple of months and oh my god it was awful! The taste has changed, the quality has changed and became worst! And the price has increased about 25% maybe?! The staff were slow and it took half an hour to prepare a simple order. I will never ever walk into this place again! Worst I’ve ever been to!",1,2023-08-03T19:05:32Z,9 months ago
ChIJndkoTl3afkcRDto-rckMt7o,places/ChIJndkoTl3afkcRDto-rckMt7o/reviews/ChZDSUhNMG9nS0VJQ0FnSURCN2UyZmVREAE,"I would say the services and staff are nice. The place is cozy and clean and has seats to sit and enjoy your meal.
But I wasn't satisfied with the taste of the food. I ordered a cheeseburger but honestly, it was not tasty as my experience in other McDonald's around Europe, Russia, and the US.
Before I was thinking of visiting at least once a week, but now I just visited once and not planning to visit that much soon.

Since that, I am a big fan of McDonald's I always expect a better taste and products but this one was not my story of eating at McDonald's.",3,2023-01-26T09:01:18Z,a year ago
ChIJv5RfikXafkcRGeLQgpoFDdI,places/ChIJv5RfikXafkcRGeLQgpoFDdI/reviews/ChZDSUhNMG9nS0VJQ0FnSUQ5d2QtZlJREAE,"Tried it just as they opened. Outstanding staff and amazing food. Beautifully decorated place. We didn't have a reservation cause we just tried on a whim. They still seated us. I suggest ro make a reservation because this place is popular. I can see why. Very popular with the Italians. You can see Italians are more comfortable with this food than Chinese dishes.

I can't get over the amazing service. And the food is 95% authentic. I've been to most of the countries that are featured on the menue. My baby sitter of 5 years was from Afghanistan. So familiar with that food. My husband has been around the middle east and Africa for work. I've lived in parts of Africa too. Mainly Johannesburg and cape Town. My husband has seen more. Usually we go to bologna or Milan for other cultures food. So glad Padua has such variety.

I'm use to having a different culture food everyday because of my life style. So I'm glad Padua has restaurants like this. I can't eat pasta everyday. Sorry. I need more variry. Will definitely be going back here.",5,2024-03-17T14:04:47Z,2 months ago
ChIJv5RfikXafkcRGeLQgpoFDdI,places/ChIJv5RfikXafkcRGeLQgpoFDdI/reviews/ChZDSUhNMG9nS0VJQ0FnSURqOE5tNWNnEAE,"Food was amazing. Very delicious, every dish we took was very tasty. Would definitely come here again.",5,2024-04-28T13:41:15Z,3 weeks ago
ChIJv5RfikXafkcRGeLQgpoFDdI,places/ChIJv5RfikXafkcRGeLQgpoFDdI/reviews/ChdDSUhNMG9nS0VJQ0FnSUNEbU9teXpnRRAB,"Based of friend suggestion’s have tried this restaurant this week and even have repeated again at the same week cause were so happy found this restaurant in Padova that can try Middle Eastern options . The ambiance is fantastic and even music in background brings nostalgia.The taste of foods are great Staffs are very friendly and polite . Only suggestion can make, would be great to add more options such as barbecue to your menu.overall well done",5,2024-03-24T03:53:56Z,a month ago
ChIJv5RfikXafkcRGeLQgpoFDdI,places/ChIJv5RfikXafkcRGeLQgpoFDdI/reviews/ChdDSUhNMG9nS0VJQ0FnSUR4cGNmSGx3RRAB,"Amazing interior, very kind staff. Most importantly: delicious food!!! I ordered the ""Syria"" plate. Definitely met my expectations, food looks fantastic, very flavorful. Beef was so soft and well cooked, I loved it!

Desserts are amazing, I recommend vegan muhallabia. Drinks are refreshing, perfect for summer time. My friends liked this place too because they offer variety of halal dishes.",5,2023-06-23T19:17:57Z,11 months ago
ChIJv5RfikXafkcRGeLQgpoFDdI,places/ChIJv5RfikXafkcRGeLQgpoFDdI/reviews/ChdDSUhNMG9nS0VJQ0FnSUR4LU5fa25nRRAB,"I have been to the restaurant twice, first time the waiter named Hazam was extremely nice and friendly. But I went again on 1st June 2023 at 17:45, the waiter at that time was not giving good vibes. I felt like mistreated and ignored, I believe the “attitude of waiter(s)” can leave a long lasting impact on customers.

I would recommend the restaurant owner to do some training of the waiters. Thanks and keep sharing tasty foods.

Ciao",5,2023-06-01T16:28:13Z,11 months ago
ChIJ4_4zZlbcfkcRXRdhHcxNJs8,places/ChIJ4_4zZlbcfkcRXRdhHcxNJs8/reviews/ChdDSUhNMG9nS0VJQ0FnSURkaDl5MmlRRRAB,Top,4,2024-02-27T23:12:59Z,2 months ago
ChIJ4_4zZlbcfkcRXRdhHcxNJs8,places/ChIJ4_4zZlbcfkcRXRdhHcxNJs8/reviews/ChdDSUhNMG9nS0VJQ0FnSURxMjgzVDJBRRAB,"Good price, nice facilities, easy pool experience",5,2021-07-16T11:49:42Z,2 years ago
ChIJ4_4zZlbcfkcRXRdhHcxNJs8,places/ChIJ4_4zZlbcfkcRXRdhHcxNJs8/reviews/ChZDSUhNMG9nS0VJQ0FnSUNnOTR5REJREAE,"pizza isuperabile, adoro le pizze con la pasta alta",5,2016-12-20T15:55:50Z,7 years ago
ChIJ4_4zZlbcfkcRXRdhHcxNJs8,places/ChIJ4_4zZlbcfkcRXRdhHcxNJs8/reviews/ChZDSUhNMG9nS0VJQ0FnSURwN0p5TUZ3EAE,Ok,4,2023-08-17T17:04:47Z,9 months ago
ChIJ4_4zZlbcfkcRXRdhHcxNJs8,places/ChIJ4_4zZlbcfkcRXRdhHcxNJs8/reviews/ChdDSUhNMG9nS0VJQ0FnSUR1el9QdjNRRRAB,I really enjoy it..!!,5,2022-09-01T15:55:06Z,a year ago
ChIJP-ZEOlTafkcRFi8zBVerMvg,places/ChIJP-ZEOlTafkcRFi8zBVerMvg/reviews/ChZDSUhNMG9nS0VJQ0FnSUNUbE9yZUxBEAE,"Great place for a change of pace in dining. We’ve been traveling for a month and as much as we love all the wonderful Italian food, it was time to try something else. Who would have thought we would have found an home style burger place in Padua.
Everything we ate was great!
Highly recommended!",5,2024-05-11T11:03:51Z,a week ago
ChIJP-ZEOlTafkcRFi8zBVerMvg,places/ChIJP-ZEOlTafkcRFi8zBVerMvg/reviews/ChZDSUhNMG9nS0VJQ0FnSURsdkxHTkpBEAE,I went to this place for the second time with my friend. When we entered they told us we can sit on the last table for one hour and it's a shared table. After 55 minutes they asked us to leave. I didn't like the behaviour because there were 5 other free tables and the place was not crowded at all. It was like they had set an alarm to ask us to leave. The food was good but I won't go there again.,3,2023-11-30T21:11:45Z,5 months ago
ChIJP-ZEOlTafkcRFi8zBVerMvg,places/ChIJP-ZEOlTafkcRFi8zBVerMvg/reviews/ChZDSUhNMG9nS0VJQ0FnSUM5cnNYdVF3EAE,"I got a tip to eat here from a local as my need was to eat food fast.

The glass of wine was nice, the burger was fair in quality. I tried the carbonara burger. Taste experience-wise, I was not too impressed and I feel the price for the offer was on the high end (14 euro) for not including fries.

The staff was helpful and the place has a nice atmosphere.",3,2024-03-05T19:23:43Z,2 months ago
ChIJP-ZEOlTafkcRFi8zBVerMvg,places/ChIJP-ZEOlTafkcRFi8zBVerMvg/reviews/ChZDSUhNMG9nS0VJQ0FnSUNUNmZucUd3EAE,Un vero spettacolo! We were there twice during our 4 day stay in Padova. Meat and ingredients are really fresh with original taste and combination. Super nice staff! ❤️❤️,5,2024-05-16T14:04:26Z,in the last week
ChIJP-ZEOlTafkcRFi8zBVerMvg,places/ChIJP-ZEOlTafkcRFi8zBVerMvg/reviews/ChdDSUhNMG9nS0VJQ0FnSUNlN0xmai13RRAB,"Thank you for a great burger! The Angus beef was excellent, onion rings were tremendous and unexpected. And I have to throw out here how much I appreciate your Heinz ketchup! This whole meal would work in Dallas, TX and was a blessing after weeks of Italian food.",5,2022-09-08T11:17:36Z,a year ago
ChIJYZWTbvbafkcRfxS4GgwkFNA,places/ChIJYZWTbvbafkcRfxS4GgwkFNA/reviews/ChZDSUhNMG9nS0VJQ0FnSURrd1pmSlV3EAE,"Simply great! Live music, great people, great drinks and street food. Just by the river to enjoy an amazing afternoon and evening with friends!",5,2019-06-27T18:50:30Z,4 years ago
ChIJYZWTbvbafkcRfxS4GgwkFNA,places/ChIJYZWTbvbafkcRfxS4GgwkFNA/reviews/ChRDSUhNMG9nS0VJQ0FnSURPdHJjLRAB,It has a lot to offer all different types of people along the tree lined path next to the river In Padova. Being aimed at students it isn't expensive. I highly recommend passing by and bar hoping from one to the other and getting some food along the way.,5,2022-07-05T05:52:42Z,a year ago
ChIJYZWTbvbafkcRfxS4GgwkFNA,places/ChIJYZWTbvbafkcRfxS4GgwkFNA/reviews/ChZDSUhNMG9nS0VJQ0FnSURrdUxuNkxBEAE,It's a nice simple place to relax and chat along the riverside. Not ideal for a romantic evening but good for hanging out with friends and enjoying some street food with a beer or even some caipirinha. In the evenings you find university students all around and often there are music and dance parties.,4,2019-06-24T09:49:28Z,4 years ago
ChIJYZWTbvbafkcRfxS4GgwkFNA,places/ChIJYZWTbvbafkcRfxS4GgwkFNA/reviews/ChdDSUhNMG9nS0VJQ0FnSUQya1lLcnlRRRAB,"I've been there in the night with some friend to grab drinks and for talking about. It's really nice, with several bars and a lot of table to sit on. It is often crowded and the street isn't that big.",4,2022-05-17T08:47:02Z,2 years ago
ChIJYZWTbvbafkcRfxS4GgwkFNA,places/ChIJYZWTbvbafkcRfxS4GgwkFNA/reviews/ChZDSUhNMG9nS0VJQ0FnSUM0dUpYSUx3EAE,"If you are a student, you must not miss this place. It is a goid place to drink, hang out, dance, enjoy music and weather in an outstanding enviroment. Nights in here is a different part of the city. Groups students and young people come here to cheer up to fresh up and enjoy every moments near to the river and the lights of night and good night weather of Padova. This place is an outdoor place which is also seasonal. The best time to spent there is at the end of May, June and July.  But still you may have access to that till end of august. If you say let's cheer to a student, the answer is let's go Naviglio then. 👌👌👌",5,2019-06-01T23:02:22Z,4 years ago
ChIJiw3TIs3bfkcROwaq-zlrLEo,places/ChIJiw3TIs3bfkcROwaq-zlrLEo/reviews/ChdDSUhNMG9nS0VJQ0FnSUMxc0xqbnhBRRAB,A mix between brewery and restaurant.  relaxing atmosphere,4,2023-12-21T00:14:24Z,5 months ago
ChIJiw3TIs3bfkcROwaq-zlrLEo,places/ChIJiw3TIs3bfkcROwaq-zlrLEo/reviews/ChZDSUhNMG9nS0VJQ0FnSUM4bUxUNkZREAE,"Good food, sublime grill and great wines & drinks;
i love this ""unconventional ""location.
Viva los hermanos DALTON",5,2020-06-24T08:27:42Z,3 years ago
ChIJiw3TIs3bfkcROwaq-zlrLEo,places/ChIJiw3TIs3bfkcROwaq-zlrLEo/reviews/ChZDSUhNMG9nS0VJQ0FnSUQwa0lUd1lREAE,"Great place for as quick lunch. Food is good... A bit pricey, but good.",4,2019-10-18T16:18:40Z,4 years ago
ChIJiw3TIs3bfkcROwaq-zlrLEo,places/ChIJiw3TIs3bfkcROwaq-zlrLEo/reviews/ChdDSUhNMG9nS0VJQ0FnSUNzc0otUjNnRRAB,"Good food and trendy, yet affordable.",5,2020-01-19T15:33:24Z,4 years ago
ChIJiw3TIs3bfkcROwaq-zlrLEo,places/ChIJiw3TIs3bfkcROwaq-zlrLEo/reviews/ChZDSUhNMG9nS0VJQ0FnSUNna3VxNU5BEAE,Caesar salad.... fantastic,5,2018-09-21T05:23:11Z,5 years ago
ChIJhcQ-1UvafkcREQWtMI2uyIM,places/ChIJhcQ-1UvafkcREQWtMI2uyIM/reviews/ChZDSUhNMG9nS0VJQ0FnSUNWLThYU05REAE,"Very busy when I arrived.
Very difficult to get a drink.
Had to pay first ( long queue) then try and get bar man's attention..this took about 15 mins. Drinks weak and tasteless . Didn't dare try and order food.
Was open till late (4am apparently)",3,2023-12-09T14:29:37Z,5 months ago
ChIJhcQ-1UvafkcREQWtMI2uyIM,places/ChIJhcQ-1UvafkcREQWtMI2uyIM/reviews/ChZDSUhNMG9nS0VJQ0FnSUNhMXZHYkJ3EAE,My favorite place in Padua. Very nice staff and many delicious beer options. Definitely worth visiting 🌼🌼🌼,5,2021-07-30T23:47:18Z,2 years ago
ChIJhcQ-1UvafkcREQWtMI2uyIM,places/ChIJhcQ-1UvafkcREQWtMI2uyIM/reviews/ChZDSUhNMG9nS0VJQ0FnSUNaOVBxT2NnEAE,It was ok. For sports lovers excellent. Big screens inside and outside. Staff is very kind and helpfull although they don't speak english. You have to be a bit creative.,4,2023-09-05T10:45:56Z,8 months ago
ChIJhcQ-1UvafkcREQWtMI2uyIM,places/ChIJhcQ-1UvafkcREQWtMI2uyIM/reviews/ChZDSUhNMG9nS0VJQ0FnSUNBN2ZlbUx3EAE,"We went there for a Karaoke event. A rather big selection of classics and mainstream songs was available. Well organised.
Drinks are quite expensive. The service was terribly slow, since the bartender was busy caring about bills and receipts of long gone customers instead of receiving orders. Others were ignored for well beyond 10 minutes.",3,2017-10-22T16:52:54Z,6 years ago
ChIJhcQ-1UvafkcREQWtMI2uyIM,places/ChIJhcQ-1UvafkcREQWtMI2uyIM/reviews/ChdDSUhNMG9nS0VJQ0FnSUN3OXA3SDRBRRAB,"nice pub very popular among locals and foreigners for karaoke on Monday and Thursday. Good selection of beers and decent service, besides when it gets very crowded and service may suffer. In general very good festive vibe.",4,2016-09-15T17:43:55Z,7 years ago
ChIJH48FyFHafkcRFLa0J4Wgvak,places/ChIJH48FyFHafkcRFLa0J4Wgvak/reviews/ChdDSUhNMG9nS0VJQ0FnSUNaMDd1Zzh3RRAB,Simply exceptional. Wow. Difficult to put into words how great this experience was. Incredible wine selection. Food is beyond delicious. Vibes are off the charts. This must be one of the better bars/eateries in Padova. The women working were so lovely. It was all so much fun. Cannot recommend enough!,5,2023-09-17T15:29:05Z,8 months ago
ChIJH48FyFHafkcRFLa0J4Wgvak,places/ChIJH48FyFHafkcRFLa0J4Wgvak/reviews/ChdDSUhNMG9nS0VJQ0FnSUNaMDg3dXBRRRAB,"Seafood enthusiasts, this place is a must-visit. The Spaghetti alla Chitarra deserves a standing ovation for its sheer perfection.

Their wine selection is impressive, and dessert? Absolutely delightful.

The staff's warm hospitality and expertise added that extra touch to make our evening exceptional.",5,2023-09-17T14:15:31Z,8 months ago
